id,product_id,product_sku,rating,title,body,reviewer_name,verified_purchase,created_at
6774,2718,ZL02718,5,Happy with it,"Would appreciate more colour options, but this shade works for me.",Chloe,1,2024-01-14 01:00:00
6775,2719,ZL02719,3,Would buy again,I bought this as a gift and the recipient liked it immediately.,Kai,1,2025-04-26 05:00:00
6776,2719,ZL02719,4,Good build quality,Material quality is better than I expected at this price point.,Quinn,0,2025-02-09 05:00:00
6777,2720,ZL02720,5,Solid everyday pick,Instructions were clear and setup took only a few minutes.,Tom,1,2024-09-01 09:00:00
6778,2721,ZL02721,4,Nice finish,Material quality is better than I expected at this price point.,Wei,0,2024-08-01 23:00:00
6779,2722,ZL02722,3,Exactly as described,Used it for two weeks and it holds up well for daily use.,Lina,1,2024-07-15 22:00:00
6780,2722,ZL02722,3,Arrived quickly,Colour is accurate and sizing feels true based on the chart.,Danial,0,2024-06-09 22:00:00
6781,2722,ZL02722,5,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Ben,1,2024-08-07 22:00:00
6782,2722,ZL02722,3,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Aisha,1,2024-05-22 22:00:00
6783,2723,ZL02723,4,Worth the price,Packaging was neat and the item matched the listing details.,Aisha,1,2025-01-22 14:00:00
6784,2723,ZL02723,3,Useful addition,Good value compared with similar products I have tried.,Victor,1,2024-12-26 14:00:00
6785,2723,ZL02723,4,Reliable so far,Works as advertised. Battery/performance is satisfactory so far.,Ben,0,2024-11-13 14:00:00
6786,2724,ZL02724,3,Love this,Material quality is better than I expected at this price point.,Ben,1,2024-09-12 04:00:00
6787,2724,ZL02724,4,Good build quality,I bought this as a gift and the recipient liked it immediately.,Lina,1,2024-11-04 04:00:00
6788,2725,ZL02725,3,Reliable so far,Good value compared with similar products I have tried.,Tom,1,2024-05-30 07:00:00
6789,2726,ZL02726,3,Nice finish,Colour is accurate and sizing feels true based on the chart.,Ben,1,2025-01-18 20:00:00
6790,2726,ZL02726,4,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Ivy,1,2024-11-17 20:00:00
6791,2726,ZL02726,4,Worth the price,Packaging was neat and the item matched the listing details.,Elena,1,2024-12-05 20:00:00
6792,2727,ZL02727,5,Worth the price,I bought this as a gift and the recipient liked it immediately.,Ravi,1,2025-04-24 09:00:00
6793,2728,ZL02728,4,Decent for the money,Material quality is better than I expected at this price point.,Kai,0,2024-07-05 07:00:00
6794,2728,ZL02728,4,Worth the price,Material quality is better than I expected at this price point.,Tom,1,2024-04-16 07:00:00
6795,2728,ZL02728,3,Worth the price,Good value compared with similar products I have tried.,Zara,1,2024-05-23 07:00:00
6796,2728,ZL02728,3,Useful addition,I bought this as a gift and the recipient liked it immediately.,Omar,0,2024-04-23 07:00:00
6797,2729,ZL02729,3,Decent for the money,Good value compared with similar products I have tried.,Marcus,1,2025-03-26 12:00:00
6798,2729,ZL02729,4,Arrived quickly,Instructions were clear and setup took only a few minutes.,Aisha,0,2025-04-05 12:00:00
6799,2729,ZL02729,3,Solid everyday pick,Material quality is better than I expected at this price point.,Farid,1,2025-04-28 12:00:00
6800,2729,ZL02729,4,Reliable so far,Used it for two weeks and it holds up well for daily use.,Kai,1,2025-03-15 12:00:00
6801,2730,ZL02730,3,Decent for the money,Instructions were clear and setup took only a few minutes.,Siti,1,2025-06-29 13:00:00
6802,2730,ZL02730,5,Happy with it,Used it for two weeks and it holds up well for daily use.,Lina,0,2025-07-05 13:00:00
6803,2730,ZL02730,5,Exactly as described,Good value compared with similar products I have tried.,Victor,1,2025-05-22 13:00:00
6804,2730,ZL02730,5,Love this,Colour is accurate and sizing feels true based on the chart.,Uma,0,2025-04-16 13:00:00
6805,2731,ZL02731,3,Good build quality,"Would appreciate more colour options, but this shade works for me.",Grace,1,2024-11-28 04:00:00
6806,2731,ZL02731,2,Solid everyday pick,"Would appreciate more colour options, but this shade works for me.",Quinn,0,2024-11-11 04:00:00
6807,2732,ZL02732,5,Happy with it,Colour is accurate and sizing feels true based on the chart.,Danial,1,2025-01-26 14:00:00
6808,2732,ZL02732,3,Would buy again,Works as advertised. Battery/performance is satisfactory so far.,Kai,0,2025-03-20 14:00:00
6809,2732,ZL02732,4,Decent for the money,Packaging was neat and the item matched the listing details.,Danial,1,2025-04-05 14:00:00
6810,2732,ZL02732,3,Nice finish,Colour is accurate and sizing feels true based on the chart.,Marcus,0,2025-05-14 14:00:00
6811,2733,ZL02733,5,Worth the price,Works as advertised. Battery/performance is satisfactory so far.,Ben,1,2025-04-05 04:00:00
6812,2733,ZL02733,3,Better than expected,Used it for two weeks and it holds up well for daily use.,Uma,1,2025-06-20 04:00:00
6813,2734,ZL02734,4,Would buy again,"Would appreciate more colour options, but this shade works for me.",Lina,0,2024-08-12 10:00:00
6814,2735,ZL02735,4,Nice finish,Material quality is better than I expected at this price point.,Lina,0,2025-01-16 01:00:00
6815,2736,ZL02736,4,Exactly as described,Used it for two weeks and it holds up well for daily use.,Tom,1,2025-04-01 04:00:00
6816,2736,ZL02736,4,Nice finish,Packaging was neat and the item matched the listing details.,Kai,1,2025-05-21 04:00:00
6817,2736,ZL02736,4,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Yasmin,1,2025-03-04 04:00:00
6818,2737,ZL02737,3,Not bad at all,"Would appreciate more colour options, but this shade works for me.",Wei,1,2024-04-13 04:00:00
6819,2737,ZL02737,5,Not bad at all,I bought this as a gift and the recipient liked it immediately.,Elena,0,2024-02-09 04:00:00
6820,2737,ZL02737,4,Arrived quickly,Feels durable. A couple of small scuffs from shipping but fine overall.,Marcus,1,2024-02-09 04:00:00
6821,2737,ZL02737,4,Good build quality,Works as advertised. Battery/performance is satisfactory so far.,Grace,1,2024-04-11 04:00:00
6822,2738,ZL02738,5,Love this,Packaging was neat and the item matched the listing details.,Marcus,0,2024-06-09 16:00:00
6823,2738,ZL02738,4,Happy with it,Instructions were clear and setup took only a few minutes.,Elena,1,2024-04-05 16:00:00
6824,2739,ZL02739,5,Love this,Feels durable. A couple of small scuffs from shipping but fine overall.,Marcus,1,2024-09-13 12:00:00
6825,2739,ZL02739,5,Not bad at all,Good value compared with similar products I have tried.,Uma,1,2024-08-09 12:00:00
6826,2739,ZL02739,5,Good build quality,Colour is accurate and sizing feels true based on the chart.,Quinn,1,2024-06-19 12:00:00
6827,2739,ZL02739,3,Arrived quickly,Material quality is better than I expected at this price point.,Priya,1,2024-07-18 12:00:00
6828,2740,ZL02740,4,Love this,Instructions were clear and setup took only a few minutes.,Yasmin,1,2024-09-30 15:00:00
6829,2741,ZL02741,5,Not bad at all,Used it for two weeks and it holds up well for daily use.,Victor,1,2024-07-04 04:00:00
6830,2741,ZL02741,5,Decent for the money,Works as advertised. Battery/performance is satisfactory so far.,Danial,1,2024-04-22 04:00:00
6831,2741,ZL02741,5,Reliable so far,Used it for two weeks and it holds up well for daily use.,Ben,1,2024-05-24 04:00:00
6832,2742,ZL02742,3,Decent for the money,Works as advertised. Battery/performance is satisfactory so far.,Lina,1,2024-12-31 16:00:00
6833,2743,ZL02743,3,Better than expected,Colour is accurate and sizing feels true based on the chart.,Victor,1,2024-10-24 13:00:00
6834,2743,ZL02743,4,Decent for the money,Works as advertised. Battery/performance is satisfactory so far.,Uma,0,2024-10-24 13:00:00
6835,2743,ZL02743,4,Arrived quickly,Good value compared with similar products I have tried.,Yasmin,1,2024-08-11 13:00:00
6836,2744,ZL02744,3,Useful addition,Good value compared with similar products I have tried.,Elena,1,2024-12-11 04:00:00
6837,2745,ZL02745,3,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Ravi,1,2024-11-14 09:00:00
6838,2745,ZL02745,4,Useful addition,"Would appreciate more colour options, but this shade works for me.",Omar,0,2024-10-04 09:00:00
6839,2746,ZL02746,4,Good build quality,"Would appreciate more colour options, but this shade works for me.",Hassan,1,2024-09-23 10:00:00
6840,2746,ZL02746,5,Nice finish,Good value compared with similar products I have tried.,Ivy,1,2024-10-06 10:00:00
6841,2746,ZL02746,3,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Kai,0,2024-11-05 10:00:00
6842,2746,ZL02746,4,Worth the price,I bought this as a gift and the recipient liked it immediately.,Omar,1,2024-08-26 10:00:00
6843,2747,ZL02747,5,Useful addition,Material quality is better than I expected at this price point.,Quinn,1,2025-05-14 18:00:00
6844,2747,ZL02747,5,Worth the price,"Would appreciate more colour options, but this shade works for me.",Ravi,1,2025-07-27 18:00:00
6845,2747,ZL02747,5,Decent for the money,Good value compared with similar products I have tried.,Ivy,1,2025-05-07 18:00:00
6846,2747,ZL02747,3,Arrived quickly,I bought this as a gift and the recipient liked it immediately.,Lina,0,2025-08-23 18:00:00
6847,2748,ZL02748,4,Good build quality,Instructions were clear and setup took only a few minutes.,Victor,1,2024-12-03 21:00:00
6848,2749,ZL02749,5,Would buy again,Works as advertised. Battery/performance is satisfactory so far.,Zara,1,2024-02-29 12:00:00
6849,2750,ZL02750,4,Worth the price,Packaging was neat and the item matched the listing details.,Kai,1,2024-07-16 16:00:00
6850,2750,ZL02750,3,Worth the price,Packaging was neat and the item matched the listing details.,Uma,1,2024-09-17 16:00:00
6851,2750,ZL02750,5,Happy with it,Packaging was neat and the item matched the listing details.,Ravi,0,2024-09-16 16:00:00
6852,2751,ZL02751,4,Better than expected,Instructions were clear and setup took only a few minutes.,Victor,1,2024-11-10 02:00:00
6853,2752,ZL02752,5,Arrived quickly,Instructions were clear and setup took only a few minutes.,Aisha,1,2024-09-21 20:00:00
6854,2752,ZL02752,5,Solid everyday pick,Feels durable. A couple of small scuffs from shipping but fine overall.,Omar,1,2024-10-12 20:00:00
6855,2753,ZL02753,5,Worth the price,I bought this as a gift and the recipient liked it immediately.,Priya,1,2025-05-31 16:00:00
6856,2753,ZL02753,5,Good build quality,Good value compared with similar products I have tried.,Zara,1,2025-06-01 16:00:00
6857,2753,ZL02753,3,Better than expected,Feels durable. A couple of small scuffs from shipping but fine overall.,Jonas,1,2025-06-14 16:00:00
6858,2754,ZL02754,4,Good build quality,Feels durable. A couple of small scuffs from shipping but fine overall.,Siti,0,2025-07-08 01:00:00
6859,2754,ZL02754,4,Decent for the money,Instructions were clear and setup took only a few minutes.,Farid,1,2025-06-23 01:00:00
6860,2754,ZL02754,4,Nice finish,"Would appreciate more colour options, but this shade works for me.",Chloe,0,2025-09-04 01:00:00
6861,2754,ZL02754,3,Arrived quickly,Feels durable. A couple of small scuffs from shipping but fine overall.,Ravi,1,2025-07-17 01:00:00
6862,2755,ZL02755,4,Would buy again,Feels durable. A couple of small scuffs from shipping but fine overall.,Jonas,0,2025-04-15 21:00:00
6863,2756,ZL02756,5,Better than expected,Packaging was neat and the item matched the listing details.,Omar,1,2024-09-07 04:00:00
6864,2756,ZL02756,5,Would buy again,Good value compared with similar products I have tried.,Uma,1,2024-10-08 04:00:00
6865,2756,ZL02756,5,Happy with it,Instructions were clear and setup took only a few minutes.,Elena,0,2024-10-27 04:00:00
6866,2756,ZL02756,3,Arrived quickly,Packaging was neat and the item matched the listing details.,Aisha,1,2024-11-03 04:00:00
6867,2757,ZL02757,2,Nice finish,Colour is accurate and sizing feels true based on the chart.,Hassan,0,2025-04-05 14:00:00
6868,2758,ZL02758,3,Useful addition,I bought this as a gift and the recipient liked it immediately.,Chloe,1,2024-05-24 17:00:00
6869,2759,ZL02759,4,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Siti,1,2025-05-27 05:00:00
6870,2759,ZL02759,4,Exactly as described,Packaging was neat and the item matched the listing details.,Quinn,1,2025-06-26 05:00:00
6871,2759,ZL02759,4,Reliable so far,Good value compared with similar products I have tried.,Ivy,0,2025-06-02 05:00:00
6872,2759,ZL02759,4,Better than expected,Packaging was neat and the item matched the listing details.,Kai,0,2025-05-24 05:00:00
6873,2760,ZL02760,3,Exactly as described,"Would appreciate more colour options, but this shade works for me.",Ravi,1,2024-10-10 08:00:00
6874,2760,ZL02760,4,Would buy again,Feels durable. A couple of small scuffs from shipping but fine overall.,Zara,1,2024-12-21 08:00:00
6875,2760,ZL02760,4,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Lina,0,2024-11-22 08:00:00
6876,2761,ZL02761,3,Worth the price,Works as advertised. Battery/performance is satisfactory so far.,Ben,1,2025-01-17 19:00:00
6877,2761,ZL02761,3,Useful addition,Material quality is better than I expected at this price point.,Wei,0,2024-12-06 19:00:00
6878,2762,ZL02762,5,Happy with it,Material quality is better than I expected at this price point.,Yasmin,1,2024-03-03 22:00:00
6879,2762,ZL02762,4,Happy with it,Works as advertised. Battery/performance is satisfactory so far.,Zara,0,2024-04-01 22:00:00
6880,2763,ZL02763,4,Not bad at all,Good value compared with similar products I have tried.,Priya,1,2024-08-21 17:00:00
6881,2764,ZL02764,4,Arrived quickly,Works as advertised. Battery/performance is satisfactory so far.,Nora,1,2024-08-03 06:00:00
6882,2764,ZL02764,4,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Ivy,1,2024-09-11 06:00:00
6883,2764,ZL02764,3,Useful addition,I bought this as a gift and the recipient liked it immediately.,Victor,1,2024-08-22 06:00:00
6884,2764,ZL02764,3,Useful addition,Colour is accurate and sizing feels true based on the chart.,Ivy,1,2024-08-17 06:00:00
6885,2765,ZL02765,4,Good build quality,Colour is accurate and sizing feels true based on the chart.,Siti,1,2025-06-01 04:00:00
6886,2765,ZL02765,4,Decent for the money,Colour is accurate and sizing feels true based on the chart.,Victor,1,2025-07-04 04:00:00
6887,2765,ZL02765,3,Solid everyday pick,Instructions were clear and setup took only a few minutes.,Jonas,1,2025-08-01 04:00:00
6888,2766,ZL02766,4,Exactly as described,Works as advertised. Battery/performance is satisfactory so far.,Chloe,1,2024-04-23 10:00:00
6889,2766,ZL02766,4,Would buy again,Works as advertised. Battery/performance is satisfactory so far.,Ben,1,2024-02-06 10:00:00
6890,2766,ZL02766,4,Good build quality,Colour is accurate and sizing feels true based on the chart.,Kai,1,2024-03-02 10:00:00
6891,2766,ZL02766,5,Solid everyday pick,Good value compared with similar products I have tried.,Grace,1,2024-03-13 10:00:00
6892,2767,ZL02767,5,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Ivy,1,2024-04-28 15:00:00
6893,2768,ZL02768,4,Solid everyday pick,Good value compared with similar products I have tried.,Quinn,1,2024-03-27 08:00:00
6894,2768,ZL02768,4,Decent for the money,Colour is accurate and sizing feels true based on the chart.,Grace,1,2024-06-05 08:00:00
6895,2768,ZL02768,5,Would buy again,Used it for two weeks and it holds up well for daily use.,Yasmin,1,2024-03-26 08:00:00
6896,2768,ZL02768,5,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Tom,0,2024-02-17 08:00:00
6897,2769,ZL02769,4,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Ivy,1,2024-05-18 16:00:00
6898,2769,ZL02769,4,Exactly as described,I bought this as a gift and the recipient liked it immediately.,Ivy,1,2024-05-21 16:00:00
6899,2770,ZL02770,3,Arrived quickly,Material quality is better than I expected at this price point.,Victor,1,2024-08-21 04:00:00
6900,2771,ZL02771,4,Would buy again,"Would appreciate more colour options, but this shade works for me.",Marcus,1,2025-02-26 08:00:00
6901,2771,ZL02771,4,Exactly as described,Material quality is better than I expected at this price point.,Danial,1,2025-04-26 08:00:00
6902,2772,ZL02772,4,Happy with it,Good value compared with similar products I have tried.,Elena,1,2024-12-29 19:00:00
6903,2772,ZL02772,3,Good build quality,Feels durable. A couple of small scuffs from shipping but fine overall.,Lina,1,2024-10-22 19:00:00
6904,2772,ZL02772,5,Would buy again,Packaging was neat and the item matched the listing details.,Hassan,1,2024-12-16 19:00:00
6905,2773,ZL02773,5,Nice finish,Colour is accurate and sizing feels true based on the chart.,Lina,1,2024-05-06 21:00:00
6906,2773,ZL02773,5,Not bad at all,Material quality is better than I expected at this price point.,Uma,1,2024-06-24 21:00:00
6907,2773,ZL02773,4,Better than expected,Packaging was neat and the item matched the listing details.,Jonas,1,2024-08-08 21:00:00
6908,2773,ZL02773,4,Good build quality,Packaging was neat and the item matched the listing details.,Nora,1,2024-06-07 21:00:00
6909,2774,ZL02774,4,Nice finish,Colour is accurate and sizing feels true based on the chart.,Siti,1,2024-08-31 04:00:00
6910,2774,ZL02774,4,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Nora,1,2024-11-23 04:00:00
6911,2775,ZL02775,2,Not bad at all,"Would appreciate more colour options, but this shade works for me.",Elena,0,2024-07-14 05:00:00
6912,2775,ZL02775,4,Arrived quickly,Good value compared with similar products I have tried.,Chloe,0,2024-08-09 05:00:00
6913,2775,ZL02775,3,Worth the price,I bought this as a gift and the recipient liked it immediately.,Elena,1,2024-07-29 05:00:00
6914,2775,ZL02775,3,Not bad at all,Colour is accurate and sizing feels true based on the chart.,Victor,1,2024-08-13 05:00:00
6915,2776,ZL02776,5,Solid everyday pick,Used it for two weeks and it holds up well for daily use.,Chloe,0,2024-03-29 21:00:00
6916,2777,ZL02777,3,Not bad at all,Feels durable. A couple of small scuffs from shipping but fine overall.,Hassan,0,2024-09-11 08:00:00
6917,2778,ZL02778,5,Solid everyday pick,Used it for two weeks and it holds up well for daily use.,Ben,1,2025-07-29 15:00:00
6918,2778,ZL02778,4,Solid everyday pick,Packaging was neat and the item matched the listing details.,Danial,1,2025-07-20 15:00:00
6919,2778,ZL02778,4,Better than expected,Good value compared with similar products I have tried.,Kai,1,2025-07-04 15:00:00
6920,2778,ZL02778,4,Worth the price,I bought this as a gift and the recipient liked it immediately.,Chloe,1,2025-06-03 15:00:00
6921,2779,ZL02779,5,Better than expected,Used it for two weeks and it holds up well for daily use.,Jonas,1,2025-06-27 16:00:00
6922,2780,ZL02780,4,Better than expected,Colour is accurate and sizing feels true based on the chart.,Chloe,1,2024-06-24 09:00:00
6923,2781,ZL02781,5,Not bad at all,I bought this as a gift and the recipient liked it immediately.,Lina,1,2025-03-15 20:00:00
6924,2782,ZL02782,5,Good build quality,Used it for two weeks and it holds up well for daily use.,Ivy,1,2025-04-11 01:00:00
6925,2782,ZL02782,4,Would buy again,Good value compared with similar products I have tried.,Lina,0,2025-04-21 01:00:00
6926,2782,ZL02782,5,Would buy again,Feels durable. A couple of small scuffs from shipping but fine overall.,Wei,1,2025-05-28 01:00:00
6927,2783,ZL02783,3,Better than expected,Material quality is better than I expected at this price point.,Tom,0,2024-12-17 22:00:00
6928,2784,ZL02784,4,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Uma,1,2024-01-04 03:00:00
6929,2784,ZL02784,5,Arrived quickly,I bought this as a gift and the recipient liked it immediately.,Siti,0,2024-01-08 03:00:00
6930,2784,ZL02784,5,Exactly as described,I bought this as a gift and the recipient liked it immediately.,Nora,1,2024-01-28 03:00:00
6931,2785,ZL02785,4,Exactly as described,Instructions were clear and setup took only a few minutes.,Priya,1,2025-05-08 11:00:00
6932,2785,ZL02785,3,Would buy again,Material quality is better than I expected at this price point.,Priya,1,2025-06-13 11:00:00
6933,2786,ZL02786,5,Would buy again,Packaging was neat and the item matched the listing details.,Ivy,1,2025-06-29 04:00:00
6934,2786,ZL02786,3,Good build quality,Good value compared with similar products I have tried.,Ben,0,2025-08-31 04:00:00
6935,2786,ZL02786,3,Useful addition,Good value compared with similar products I have tried.,Omar,1,2025-05-26 04:00:00
6936,2786,ZL02786,4,Nice finish,Instructions were clear and setup took only a few minutes.,Elena,1,2025-07-11 04:00:00
6937,2787,ZL02787,4,Would buy again,Material quality is better than I expected at this price point.,Hassan,1,2025-07-17 02:00:00
6938,2787,ZL02787,2,Useful addition,Material quality is better than I expected at this price point.,Zara,0,2025-06-10 02:00:00
6939,2787,ZL02787,3,Arrived quickly,Feels durable. A couple of small scuffs from shipping but fine overall.,Zara,1,2025-05-24 02:00:00
6940,2788,ZL02788,4,Happy with it,Instructions were clear and setup took only a few minutes.,Danial,1,2025-07-14 08:00:00
6941,2788,ZL02788,2,Happy with it,Instructions were clear and setup took only a few minutes.,Zara,1,2025-07-21 08:00:00
6942,2788,ZL02788,4,Happy with it,I bought this as a gift and the recipient liked it immediately.,Aisha,1,2025-07-05 08:00:00
6943,2789,ZL02789,3,Solid everyday pick,I bought this as a gift and the recipient liked it immediately.,Zara,1,2024-09-22 05:00:00
6944,2789,ZL02789,3,Not bad at all,Instructions were clear and setup took only a few minutes.,Siti,1,2024-07-27 05:00:00
6945,2790,ZL02790,3,Useful addition,Packaging was neat and the item matched the listing details.,Lina,1,2025-04-04 12:00:00
6946,2790,ZL02790,2,Love this,Packaging was neat and the item matched the listing details.,Ben,0,2025-04-30 12:00:00
6947,2790,ZL02790,2,Solid everyday pick,I bought this as a gift and the recipient liked it immediately.,Grace,1,2025-04-05 12:00:00
6948,2791,ZL02791,5,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Kai,1,2024-04-27 15:00:00
6949,2791,ZL02791,4,Useful addition,Packaging was neat and the item matched the listing details.,Tom,0,2024-05-09 15:00:00
6950,2791,ZL02791,5,Happy with it,Used it for two weeks and it holds up well for daily use.,Victor,1,2024-04-14 15:00:00
6951,2792,ZL02792,3,Good build quality,Packaging was neat and the item matched the listing details.,Wei,1,2024-02-28 17:00:00
6952,2792,ZL02792,4,Arrived quickly,"Would appreciate more colour options, but this shade works for me.",Hassan,0,2024-03-12 17:00:00
6953,2793,ZL02793,4,Love this,Material quality is better than I expected at this price point.,Elena,1,2024-09-01 23:00:00
6954,2793,ZL02793,5,Reliable so far,Instructions were clear and setup took only a few minutes.,Marcus,1,2024-09-30 23:00:00
6955,2793,ZL02793,5,Love this,Packaging was neat and the item matched the listing details.,Tom,1,2024-10-24 23:00:00
6956,2794,ZL02794,5,Nice finish,Good value compared with similar products I have tried.,Hassan,1,2025-04-30 20:00:00
6957,2795,ZL02795,3,Better than expected,Feels durable. A couple of small scuffs from shipping but fine overall.,Uma,1,2025-02-27 20:00:00
6958,2796,ZL02796,5,Happy with it,Instructions were clear and setup took only a few minutes.,Farid,1,2024-05-05 01:00:00
6959,2797,ZL02797,2,Worth the price,Instructions were clear and setup took only a few minutes.,Ravi,1,2024-02-12 09:00:00
6960,2797,ZL02797,5,Solid everyday pick,Used it for two weeks and it holds up well for daily use.,Quinn,1,2024-02-05 09:00:00
6961,2798,ZL02798,3,Solid everyday pick,Instructions were clear and setup took only a few minutes.,Priya,1,2024-07-24 06:00:00
6962,2798,ZL02798,5,Reliable so far,Colour is accurate and sizing feels true based on the chart.,Tom,1,2024-06-15 06:00:00
6963,2798,ZL02798,3,Useful addition,Works as advertised. Battery/performance is satisfactory so far.,Ravi,1,2024-09-08 06:00:00
6964,2799,ZL02799,5,Solid everyday pick,Packaging was neat and the item matched the listing details.,Aisha,1,2025-05-14 16:00:00
6965,2799,ZL02799,2,Not bad at all,Packaging was neat and the item matched the listing details.,Uma,1,2025-05-14 16:00:00
6966,2800,ZL02800,4,Arrived quickly,Instructions were clear and setup took only a few minutes.,Grace,1,2025-01-22 19:00:00
6967,2800,ZL02800,2,Would buy again,Used it for two weeks and it holds up well for daily use.,Elena,1,2024-12-23 19:00:00
6968,2801,ZL02801,3,Good build quality,Instructions were clear and setup took only a few minutes.,Chloe,1,2024-12-26 09:00:00
6969,2801,ZL02801,5,Decent for the money,Feels durable. A couple of small scuffs from shipping but fine overall.,Yasmin,1,2024-12-04 09:00:00
6970,2801,ZL02801,3,Solid everyday pick,"Would appreciate more colour options, but this shade works for me.",Nora,0,2025-02-17 09:00:00
6971,2801,ZL02801,3,Love this,"Would appreciate more colour options, but this shade works for me.",Quinn,1,2024-12-28 09:00:00
6972,2802,ZL02802,3,Love this,Packaging was neat and the item matched the listing details.,Zara,1,2024-06-13 02:00:00
6973,2802,ZL02802,3,Exactly as described,Works as advertised. Battery/performance is satisfactory so far.,Priya,1,2024-05-11 02:00:00
6974,2802,ZL02802,3,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Nora,1,2024-04-02 02:00:00
6975,2803,ZL02803,4,Arrived quickly,Instructions were clear and setup took only a few minutes.,Elena,1,2025-06-03 08:00:00
6976,2804,ZL02804,4,Arrived quickly,Instructions were clear and setup took only a few minutes.,Quinn,1,2024-11-24 09:00:00
6977,2804,ZL02804,3,Arrived quickly,Used it for two weeks and it holds up well for daily use.,Jonas,1,2024-09-10 09:00:00
6978,2804,ZL02804,5,Decent for the money,Instructions were clear and setup took only a few minutes.,Omar,1,2024-10-09 09:00:00
6979,2805,ZL02805,3,Worth the price,Feels durable. A couple of small scuffs from shipping but fine overall.,Quinn,1,2025-03-27 01:00:00
6980,2805,ZL02805,4,Would buy again,Material quality is better than I expected at this price point.,Ivy,1,2025-04-20 01:00:00
6981,2805,ZL02805,5,Not bad at all,Works as advertised. Battery/performance is satisfactory so far.,Quinn,0,2025-03-25 01:00:00
6982,2806,ZL02806,5,Good build quality,Material quality is better than I expected at this price point.,Chloe,0,2024-04-02 01:00:00
6983,2806,ZL02806,5,Reliable so far,Feels durable. A couple of small scuffs from shipping but fine overall.,Tom,1,2024-05-31 01:00:00
6984,2806,ZL02806,5,Better than expected,"Would appreciate more colour options, but this shade works for me.",Grace,1,2024-07-10 01:00:00
6985,2807,ZL02807,5,Love this,Feels durable. A couple of small scuffs from shipping but fine overall.,Yasmin,1,2024-04-16 10:00:00
6986,2807,ZL02807,3,Love this,Colour is accurate and sizing feels true based on the chart.,Marcus,0,2024-02-22 10:00:00
6987,2808,ZL02808,5,Love this,"Would appreciate more colour options, but this shade works for me.",Ivy,1,2024-08-08 16:00:00
6988,2808,ZL02808,3,Useful addition,I bought this as a gift and the recipient liked it immediately.,Farid,0,2024-08-26 16:00:00
6989,2809,ZL02809,3,Arrived quickly,Packaging was neat and the item matched the listing details.,Farid,1,2024-08-16 07:00:00
6990,2810,ZL02810,3,Better than expected,Used it for two weeks and it holds up well for daily use.,Aisha,1,2025-02-13 18:00:00
6991,2811,ZL02811,5,Would buy again,Used it for two weeks and it holds up well for daily use.,Ivy,1,2024-09-12 12:00:00
6992,2811,ZL02811,5,Reliable so far,Colour is accurate and sizing feels true based on the chart.,Elena,1,2024-06-21 12:00:00
6993,2812,ZL02812,5,Solid everyday pick,Feels durable. A couple of small scuffs from shipping but fine overall.,Priya,1,2024-06-25 13:00:00
6994,2812,ZL02812,3,Solid everyday pick,Colour is accurate and sizing feels true based on the chart.,Wei,1,2024-09-15 13:00:00
6995,2813,ZL02813,4,Love this,Instructions were clear and setup took only a few minutes.,Chloe,1,2025-01-09 13:00:00
6996,2813,ZL02813,4,Exactly as described,Colour is accurate and sizing feels true based on the chart.,Lina,1,2025-01-09 13:00:00
6997,2813,ZL02813,4,Useful addition,I bought this as a gift and the recipient liked it immediately.,Chloe,1,2025-03-26 13:00:00
6998,2813,ZL02813,5,Exactly as described,Material quality is better than I expected at this price point.,Lina,1,2025-03-24 13:00:00
6999,2814,ZL02814,2,Useful addition,Material quality is better than I expected at this price point.,Marcus,1,2024-06-10 11:00:00
7000,2815,ZL02815,4,Exactly as described,Good value compared with similar products I have tried.,Omar,1,2024-07-15 21:00:00
7001,2816,ZL02816,4,Solid everyday pick,I bought this as a gift and the recipient liked it immediately.,Aisha,1,2024-10-10 09:00:00
7002,2816,ZL02816,4,Solid everyday pick,Works as advertised. Battery/performance is satisfactory so far.,Wei,1,2024-09-23 09:00:00
7003,2816,ZL02816,5,Would buy again,I bought this as a gift and the recipient liked it immediately.,Ravi,0,2024-07-19 09:00:00
7004,2816,ZL02816,3,Solid everyday pick,Material quality is better than I expected at this price point.,Quinn,1,2024-08-24 09:00:00
7005,2817,ZL02817,4,Worth the price,"Would appreciate more colour options, but this shade works for me.",Omar,1,2024-11-07 05:00:00
